Chromosome	Start	End	Gene	TPM	Length
chr1	94892826	94893189	CNN3	24.49	363
chr1	94909536	94909833	CNN3	24.49	297
chr1	95006631	95006954	CNN3	24.49	323
chr1	95087010	95087476	CNN3	24.49	466
chr1	95167473	95167964	CNN3	24.49	491
chr1	95497685	95497949	.	.	264
chr1	96804678	96805003	PTBP2	0.94	325
chr1	96973623	96973952	DPYD	0.21	329
chr1	98104245	98104679	DPYD	0.21	434
chr1	98323860	98324256	DPYD	0.21	396
chr1	98959415	98959735	SNX7	2.05	320
chr1	99133808	99134115	SNX7	2.05	307
chr1	99180454	99180685	SNX7	2.05	231
chr1	99217013	99217288	SNX7	2.05	275
chr1	99347275	99347560	SNX7	2.05	285
chr1	99348813	99349049	SNX7	2.05	236
chr1	99599674	99599962	SNX7	2.05	288
chr1	99621299	99621790	SNX7	2.05	491
chr1	99685469	99686085	PALMD	0.45	616
chr1	99719020	99719301	RTCA	1.57	281
chr1	99943403	99943784	EXTL2	2.03	381
chr1	100188512	100189010	EXTL2	2.03	498
chr1	100578301	100578524	EXTL2	2.03	223
chr1	100584726	100585144	EXTL2	2.03	418
chr1	100622134	100622358	EXTL2	2.03	224
chr1	100799952	100800191	EXTL2	2.03	239
chr1	100950844	100951171	EXTL2	2.03	327
chr1	101073351	101073564	EXTL2	2.03	213
chr1	101632528	101632823	.	.	295
chr1	106956745	106957000	PRMT6	2.71	255
chr1	107415393	107415652	PRMT6	2.71	259
chr1	107739334	107739674	VAV3	0.94	340
chr1	107943863	107944081	SLC25A24	2.64	218
chr1	107975934	107976169	SLC25A24	2.64	235
chr1	107991423	107992112	SLC25A24	2.64	689
chr1	108000831	108001082	SLC25A24	2.64	251
chr1	108503075	108503437	SLC25A24	2.64	362
chr1	108816452	108816693	STXBP3	1.14	241
chr1	109296774	109297174	PSMA5	2.61	400
chr1	109516984	109517248	PSMA5	2.61	264
chr1	109632770	109633043	AHCYL1	2.30	273
chr1	109644714	109645035	AHCYL1	2.30	321
chr1	109792207	109792498	AHCYL1	2.30	291
chr1	110090030	110090243	LAMTOR5	11.96	213
chr1	111369322	111369535	LRIF1	3.51	213
chr1	111725155	111725419	WDR77	2.68	264
chr1	111729246	111729801	WDR77	2.68	555
chr1	111733695	111733921	WDR77	2.68	226
chr1	111778467	111779043	WDR77	2.68	576
chr1	111880960	111881635	DDX20	1.10	675
chr1	111941449	111941777	DDX20	1.10	328
chr1	111943191	111943404	DDX20	1.10	213
chr1	112188650	112189138	DDX20	1.10	488
chr1	112219279	112219653	DDX20	1.10	374
chr1	112246998	112247449	DDX20	1.10	451
chr1	112262349	112262589	DDX20	1.10	240
chr1	112281148	112281387	DDX20	1.10	239
chr1	112312415	112312694	CAPZA1	15.83	279
chr1	112522591	112522982	CAPZA1	15.83	391
chr1	112688910	112689276	CAPZA1	15.83	366
chr1	113534175	113534527	RSBN1	1.16	352
chr1	113684185	113684398	BCAS2	4.94	213
chr1	113912935	113913210	CSDE1	16.96	275
chr1	114024130	114024394	CSDE1	16.96	264
chr1	114330450	114330878	CSDE1	16.96	428
chr1	114563141	114563427	CSDE1	16.96	286
chr1	114750823	114751136	CSDE1	16.96	313
chr1	115545745	115546185	CSDE1	16.96	440
chr1	115670908	115671177	CSDE1	16.96	269
chr1	115727810	115728207	CSDE1	16.96	397
chr1	115753918	115754211	CSDE1	16.96	293
chr1	116067605	116067872	ATP1A1	4.46	267
chr1	116273306	116273720	ATP1A1	4.46	414
chr1	116318804	116319044	ATP1A1	4.46	240
chr1	116433541	116433754	ATP1A1	4.46	213
chr1	116448788	116449025	ATP1A1	4.46	237
chr1	116458105	116458382	ATP1A1	4.46	277
chr1	116472337	116472608	ATP1A1	4.46	271
chr1	116806258	116806559	MAN1A2	1.73	301
chr1	116825436	116826115	MAN1A2	1.73	679
chr1	116855909	116856239	MAN1A2	1.73	330
chr1	116878989	116879496	MAN1A2	1.73	507
chr1	116954438	116954759	MAN1A2	1.73	321
chr1	116990570	116991147	MAN1A2	1.73	577
chr1	117017719	117018027	MAN1A2	1.73	308
chr1	117045738	117046008	MAN1A2	1.73	270
chr1	117138593	117138886	MAN1A2	1.73	293
chr1	117147090	117147343	MAN1A2	1.73	253
chr1	117162922	117163199	MAN1A2	1.73	277
chr1	117318479	117318845	MAN1A2	1.73	366
chr1	117336110	117336460	MAN1A2	1.73	350
chr1	117340037	117340250	MAN1A2	1.73	213
chr1	117783618	117784052	MAN1A2	1.73	434
chr1	117820134	117820347	MAN1A2	1.73	213
chr1	117826717	117827052	MAN1A2	1.73	335
chr1	118154242	118154461	TBX15	1.73	219
chr1	118204701	118205027	TBX15	1.73	326
chr1	118223498	118223743	TBX15	1.73	245
chr1	118269555	118269789	TBX15	1.73	234
chr1	118275911	118276144	TBX15	1.73	233
chr1	118295068	118295440	TBX15	1.73	372
chr1	118298389	118298772	TBX15	1.73	383
chr1	118341379	118341841	TBX15	1.73	462
chr1	118388386	118388809	TBX15	1.73	423
chr1	118423427	118423640	TBX15	1.73	213
chr1	118485901	118486666	TBX15	1.73	765
chr1	118495214	118495438	TBX15	1.73	224
chr1	118504116	118504620	TBX15	1.73	504
chr1	118505004	118505276	TBX15	1.73	272
chr1	118535941	118536254	TBX15	1.73	313
chr1	118564328	118564644	TBX15	1.73	316
chr1	118783450	118783689	TBX15	1.73	239
chr1	118785361	118785587	TBX15	1.73	226
chr1	118788444	118788717	TBX15	1.73	273
chr1	118871584	118872051	TBX15	1.73	467
chr1	118931790	118932046	TBX15	1.73	256
chr1	118933088	118933394	TBX15	1.73	306
chr1	118974717	118974958	TBX15	1.73	241
chr1	119068536	119068777	TBX15	1.73	241
chr1	119517580	119518100	TBX15	1.73	520
chr1	119587273	119587693	TBX15	1.73	420
chr1	119618323	119618573	NOTCH2	1.33	250
chr1	119737408	119737707	NOTCH2	1.33	299
chr1	119774002	119774259	NOTCH2	1.33	257
chr1	119822520	119822736	NOTCH2	1.33	216
chr1	119948623	119948917	NOTCH2	1.33	294
chr1	119987049	119987402	NOTCH2	1.33	353
chr1	144519815	144520043	FAM72B	0.33	228
chr1	145695789	145696203	GPR89A	0.79	414
chr1	145747549	145747782	GPR89A	0.79	233
chr1	145892036	145892393	TXNIP	3.12	357
chr1	145979414	145979800	TXNIP	3.12	386
chr1	146035589	146035849	TXNIP	3.12	260
chr1	146036999	146037270	TXNIP	3.12	271
chr1	146037942	146038189	TXNIP	3.12	247
chr1	146039252	146039596	TXNIP	3.12	344
chr1	147243112	147243475	CHD1L	0.85	363
chr1	147599011	147599511	CHD1L	0.85	500
chr1	147612360	147612730	CHD1L	0.85	370
chr1	150310166	150310415	APH1A	7.56	249
chr1	150534830	150535106	APH1A	7.56	276
chr1	150567704	150568013	APH1A	7.56	309
chr1	150568266	150568505	APH1A	7.56	239
chr1	150604651	150604983	APH1A	7.56	332
chr1	150999216	150999429	APH1A	7.56	213
chr1	151309743	151310107	PSMB4	18.62	364
chr1	151483597	151483842	PSMB4	18.62	245
chr1	151596500	151596794	PSMB4	18.62	294
chr1	151887054	151887271	PSMB4	18.62	217
chr1	151988479	151988784	PSMB4	18.62	305
chr1	152002991	152003245	PSMB4	18.62	254
chr1	152108106	152108383	S100A11	15.60	277
chr1	152108544	152109004	S100A11	15.60	460
chr1	153598855	153599189	ILF2	15.48	334
chr1	154186308	154186584	RPS27	63.99	276
chr1	154448433	154448715	CKS1B	17.62	282
chr1	154583780	154584166	CKS1B	17.62	386
chr1	154748066	154748429	CKS1B	17.62	363
chr1	154767558	154768059	CKS1B	17.62	501
chr1	154801643	154801865	CKS1B	17.62	222
chr1	154803266	154803907	CKS1B	17.62	641
chr1	154813497	154813866	CKS1B	17.62	369
chr1	154837564	154837990	CKS1B	17.62	426
chr1	154839702	154840027	CKS1B	17.62	325
chr1	154936624	154936840	CKS1B	17.62	216
chr1	155113573	155114015	CKS1B	17.62	442
chr1	155968587	155969149	SSR2	11.38	562
chr1	156089780	156090008	SSR2	11.38	228
chr1	156121507	156121720	SSR2	11.38	213
chr1	156123725	156124148	SSR2	11.38	423
chr1	156130249	156130511	SSR2	11.38	262
chr1	156489115	156489450	CCT3	11.11	335
chr1	156556417	156556723	CCT3	11.11	306
chr1	156662051	156662264	CCT3	11.11	213
chr1	156663226	156663553	CCT3	11.11	327
chr1	156664361	156664758	CCT3	11.11	397
chr1	156852496	156852900	HDGF	6.25	404
chr1	157069622	157069965	ETV3	0.92	343
chr1	157154307	157154618	ETV3	0.92	311
chr1	158019578	158019864	.	.	286
chr1	159054447	159054668	IFI16	0.12	221
chr1	159916290	159916563	IGSF8	0.40	273
chr1	160046463	160046922	PEA15	4.83	459
chr1	160124891	160125174	PEA15	4.83	283
chr1	160167569	160167991	PEA15	4.83	422
chr1	160291956	160292246	PEA15	4.83	290
chr1	160326398	160326715	PEA15	4.83	317
chr1	160630828	160631109	PFDN2	3.15	281
chr1	161399479	161399965	SDHC	6.93	486
chr1	161530279	161530501	FCRLA	7.23	222
chr1	161531037	161531300	FCRLA	7.23	263
chr1	161540152	161540424	FCRLA	7.23	272
chr1	161612577	161612904	FCRLA	7.23	327
chr1	161887758	161888036	FCRLA	7.23	278
chr1	161920940	161921235	FCRLA	7.23	295
chr1	162003119	162003369	FCRLA	7.23	250
chr1	162003896	162004332	FCRLA	7.23	436
chr1	162011256	162011840	FCRLA	7.23	584
chr1	162062706	162062990	FCRLA	7.23	284
chr1	162389210	162389686	FCRLA	7.23	476
chr1	162398117	162398401	FCRLA	7.23	284
chr1	162696325	162696758	UAP1	2.42	433
chr1	163472269	163472672	NUF2	1.59	403
chr1	163650721	163650965	NUF2	1.59	244
chr1	163824095	163824321	NUF2	1.59	226
chr1	163875514	163875909	NUF2	1.59	395
chr1	163924075	163924372	NUF2	1.59	297
chr1	163981639	163982026	NUF2	1.59	387
chr1	164511047	164511345	PBX1	0.96	298
chr1	164611739	164612135	PBX1	0.96	396
chr1	164641012	164641285	PBX1	0.96	273
chr1	164709498	164709920	PBX1	0.96	422
chr1	164748325	164748882	PBX1	0.96	557
chr1	164796977	164797279	PBX1	0.96	302
chr1	164805392	164805844	PBX1	0.96	452
chr1	165162526	165163214	ALDH9A1	3.43	688
chr1	165342564	165342902	ALDH9A1	3.43	338
chr1	165350822	165351190	ALDH9A1	3.43	368
chr1	165452368	165452639	ALDH9A1	3.43	271
chr1	165482252	165482470	ALDH9A1	3.43	218
chr1	165884675	165885026	TMCO1	3.73	351
chr1	165898888	165899187	TMCO1	3.73	299
chr1	165954992	165955405	TMCO1	3.73	413
chr1	166032909	166033353	POGK	1.10	444
chr1	166329869	166330320	POGK	1.10	451
chr1	166588838	166589084	POGK	1.10	246
chr1	166865985	166866270	MPZL1	1.77	285
chr1	166901042	166901374	MPZL1	1.77	332
chr1	167478046	167478303	MPZL1	1.77	257
chr1	167530163	167530515	MPZL1	1.77	352
chr1	167714621	167714921	MPZL1	1.77	300
chr1	167715411	167715699	MPZL1	1.77	288
chr1	168466166	168466538	BLZF1	0.97	372
chr1	168613611	168613982	BLZF1	0.97	371
chr1	168709183	168709561	BLZF1	0.97	378
chr1	169514590	169514824	BLZF1	0.97	234
chr1	169529305	169529589	BLZF1	0.97	284
chr1	169964220	169964441	C1orf112	0.66	221
chr1	170162886	170163099	C1orf112	0.66	213
chr1	170196640	170196946	C1orf112	0.66	306
chr1	170420243	170420493	C1orf112	0.66	250
chr1	170776881	170777224	C1orf112	0.66	343
chr1	171017396	171017846	KIFAP3	0.48	450
chr1	171267452	171267665	TOP1P1	0.06	213
chr1	171814836	171815078	PRRC2C	0.58	242
chr1	171898971	171899301	PRRC2C	0.58	330
chr1	171999805	172000108	C1orf105	1.32	303
chr1	172071642	172071855	C1orf105	1.32	213
chr1	172107275	172107611	C1orf105	1.32	336
chr1	172168390	172168770	C1orf105	1.32	380
chr1	172203183	172203451	C1orf105	1.32	268
chr1	172220391	172220636	C1orf105	1.32	245
chr1	172382068	172382314	C1orf105	1.32	246
chr1	172399376	172399663	C1orf105	1.32	287
chr1	172452647	172453008	C1orf105	1.32	361
chr1	172893317	172893530	PRDX6	9.51	213
chr1	172933894	172934160	PRDX6	9.51	266
chr1	173062310	173062701	PRDX6	9.51	391
chr1	173190619	173190953	PRDX6	9.51	334
chr1	173258395	173258885	PRDX6	9.51	490
chr1	173275555	173275855	PRDX6	9.51	300
chr1	173429939	173430336	PRDX6	9.51	397
chr1	174794951	174795182	CACYBP	2.41	231
chr1	174938649	174938872	CACYBP	2.41	223
chr1	175043861	175044081	CACYBP	2.41	220
chr1	176643620	176643905	.	.	285
chr1	176826362	176826593	.	.	231
chr1	177209408	177209715	RASAL2	0.08	307
chr1	178075437	178075677	RASAL2	0.08	240
chr1	178644307	178644646	TOR3A	1.07	339
chr1	178645221	178645872	TOR3A	1.07	651
chr1	178651176	178651479	TOR3A	1.07	303
chr1	178690511	178690889	TOR3A	1.07	378
chr1	179164521	179164807	TOR3A	1.07	286
chr1	179353566	179354024	TOR1AIP1	1.81	458
chr1	179761322	179761561	TOR1AIP1	1.81	239
chr1	180918591	180918854	ACBD6	0.78	263
chr1	180966813	180967026	ACBD6	0.78	213
chr1	181073616	181073962	ACBD6	0.78	346
chr1	181095853	181096089	ACBD6	0.78	236
chr1	181096340	181096582	ACBD6	0.78	242
chr1	181099608	181099884	ACBD6	0.78	276
chr1	181416472	181416811	ACBD6	0.78	339
chr1	181503188	181503571	IER5	0.60	383
chr1	181658475	181658889	IER5	0.60	414
chr1	181759542	181759794	IER5	0.60	252
chr1	182101473	182101764	GLUL	4.33	291
chr1	182122299	182122720	GLUL	4.33	421
chr1	182163676	182164059	GLUL	4.33	383
chr1	182171211	182171435	GLUL	4.33	224
chr1	182300148	182300443	GLUL	4.33	295
chr1	182633751	182634147	DHX9	4.99	396
chr1	182699535	182699992	DHX9	4.99	457
chr1	182700236	182700551	DHX9	4.99	315
chr1	183039992	183040374	DHX9	4.99	382
chr1	183090437	183090809	DHX9	4.99	372
chr1	183148607	183148933	DHX9	4.99	326
chr1	183210759	183211002	DHX9	4.99	243
chr1	183218152	183218609	DHX9	4.99	457
chr1	183234864	183235158	DHX9	4.99	294
chr1	183270618	183270994	DHX9	4.99	376
chr1	183732373	183732777	TSEN15	2.12	404
chr1	183842560	183842806	TSEN15	2.12	246
chr1	183881713	183882044	TSEN15	2.12	331
chr1	183920749	183920985	TSEN15	2.12	236
chr1	184002229	184002442	TSEN15	2.12	213
chr1	184025188	184025531	TSEN15	2.12	343
chr1	184113319	184113532	TSEN15	2.12	213
chr1	184117997	184118436	TSEN15	2.12	439
chr1	184621253	184621515	TSEN15	2.12	262
chr1	184622285	184622545	TSEN15	2.12	260
chr1	185939184	185939427	TPR	0.25	243
chr1	185971690	185971992	TPR	0.25	302
chr1	187261705	187261996	.	.	291
chr1	187480552	187480765	.	.	213
chr1	188822205	188822556	.	.	351
chr1	191255431	191255672	.	.	241
chr1	191275445	191275688	.	.	243
chr1	191714851	191715295	.	.	444
chr1	191963220	191963563	RGS21	0.10	343
chr1	192350420	192350710	RGS21	0.10	290
chr1	192448093	192448441	.	.	348
chr1	192453754	192453967	.	.	213
chr1	192489829	192490042	.	.	213
chr1	192516827	192517118	.	.	291
chr1	192539817	192540041	.	.	224
chr1	192903145	192903519	GLRX2	1.64	374
chr1	193335840	193336230	GLRX2	1.64	390
chr1	195241118	195241373	.	.	255
chr1	198179556	198179860	NEK7	1.04	304
chr1	198295301	198295533	NEK7	1.04	232
chr1	198892073	198892425	MIR181A1HG	0.01	352
chr1	199084297	199084644	MIR181A1HG	0.01	347
chr1	199272713	199272929	MIR181A1HG	0.01	216
chr1	199274091	199274308	MIR181A1HG	0.01	217
chr1	200076222	200076500	ZNF281	0.79	278
chr1	200079353	200079761	ZNF281	0.79	408
chr1	200493349	200493728	ZNF281	0.79	379
chr1	201268618	201269038	CSRP1	10.80	420
chr1	201295363	201295714	CSRP1	10.80	351
chr1	201383962	201384440	CSRP1	10.80	478
chr1	201450896	201451227	CSRP1	10.80	331
chr1	201486163	201486439	CSRP1	10.80	276
chr1	201495960	201496174	CSRP1	10.80	214
chr1	201531668	201532188	CSRP1	10.80	520
chr1	201656524	201657030	CSRP1	10.80	506
chr1	201686790	201687052	CSRP1	10.80	262
chr1	201791407	201791807	CSRP1	10.80	400
chr1	203017085	203017425	MYOG	7.90	340
chr1	203038117	203038372	MYOG	7.90	255
chr1	203051779	203052422	MYOG	7.90	643
chr1	203065247	203065464	MYOG	7.90	217
chr1	203116107	203116462	MYOG	7.90	355
chr1	203206137	203206575	MYOG	7.90	438
chr1	203254891	203255149	MYOG	7.90	258
chr1	203296496	203296777	MYOG	7.90	281
chr1	203402776	203403123	MYOG	7.90	347
chr1	203506828	203507234	MYOG	7.90	406
chr1	204084285	204084717	PPP1R15B	2.49	432
chr1	204262521	204262849	PPP1R15B	2.49	328
chr1	204294000	204294675	PPP1R15B	2.49	675
chr1	204316205	204316503	PPP1R15B	2.49	298
chr1	204335229	204335442	PPP1R15B	2.49	213
chr1	204398570	204398811	PPP1R15B	2.49	241
chr1	204446539	204446802	PPP1R15B	2.49	263
chr1	204466078	204466392	PPP1R15B	2.49	314
chr1	204506422	204506695	PPP1R15B	2.49	273
chr1	204506943	204507229	PPP1R15B	2.49	286
chr1	204712196	204712736	NFASC	0.19	540
chr1	204853388	204853797	NFASC	0.19	409
chr1	204868244	204868659	NFASC	0.19	415
chr1	204889820	204890069	NFASC	0.19	249
chr1	204924162	204924619	NFASC	0.19	457
chr1	205175467	205175708	RBBP5	1.04	241
chr1	205240132	205240427	RBBP5	1.04	295
chr1	205247623	205247980	RBBP5	1.04	357
chr1	205284663	205284994	RBBP5	1.04	331
chr1	205294547	205294935	RBBP5	1.04	388
chr1	205301345	205301692	RBBP5	1.04	347
chr1	205648412	205648673	NUCKS1	8.51	261
chr1	205670766	205670988	NUCKS1	8.51	222
chr1	205701172	205701481	NUCKS1	8.51	309
chr1	205792969	205793380	NUCKS1	8.51	411
chr1	205925818	205926097	SRGAP2B	0.90	279
chr1	206449675	206450054	MAPKAPK2	1.34	379
chr1	206539315	206539574	MAPKAPK2	1.34	259
chr1	206566971	206567270	MAPKAPK2	1.34	299
chr1	206575995	206576381	MAPKAPK2	1.34	386
chr1	206705286	206705535	MAPKAPK2	1.34	249
chr1	206706398	206706652	MAPKAPK2	1.34	254
chr1	206826558	206826809	MAPKAPK2	1.34	251
chr1	207000967	207001233	MAPKAPK2	1.34	266
chr1	207007379	207007762	MAPKAPK2	1.34	383
chr1	207397559	207397877	CD55	0.29	318
chr1	207680639	207681017	.	.	378
chr1	207925111	207925586	CD46	2.34	475
chr1	208030508	208031208	CD46	2.34	700
chr1	208090560	208091186	CD46	2.34	626
chr1	208102131	208102344	CD46	2.34	213
chr1	208105798	208106101	CD46	2.34	303
chr1	208159929	208160313	CD46	2.34	384
chr1	208174742	208175142	CD46	2.34	400
chr1	208184610	208184950	CD46	2.34	340
chr1	208201270	208201576	CD46	2.34	306
chr1	208231875	208232259	CD46	2.34	384
chr1	208374553	208374975	CD46	2.34	422
chr1	208652325	208652603	CD46	2.34	278
chr1	208781461	208781962	.	.	501
chr1	208866402	208866647	.	.	245
chr1	208907896	208908109	.	.	213
chr1	208938674	208938887	.	.	213
chr1	208952011	208952401	.	.	390
chr1	209039449	209039727	.	.	278
chr1	209049088	209049319	.	.	231
chr1	209106194	209106671	.	.	477
chr1	209113710	209113972	.	.	262
chr1	209154987	209155261	.	.	274
chr1	209220121	209220539	.	.	418
chr1	209484535	209484756	.	.	221
chr1	209485146	209485462	.	.	316
chr1	209533727	209534111	C1orf74	0.26	384
chr1	209645904	209646283	C1orf74	0.26	379
chr1	209926137	209926390	C1orf74	0.26	253
chr1	210291906	210292119	HHAT	0.19	213
chr1	210393730	210394058	RCOR3	0.79	328
chr1	210438974	210439625	RCOR3	0.79	651
chr1	210446445	210446735	RCOR3	0.79	290
chr1	210916196	210916454	NEK2	1.37	258
chr1	211017381	211017659	NEK2	1.37	278
chr1	211037123	211037421	NEK2	1.37	298
chr1	211101598	211101848	NEK2	1.37	250
chr1	211697401	211697763	NEK2	1.37	362
chr1	211703951	211704181	NEK2	1.37	230
chr1	211705801	211706089	NEK2	1.37	288
chr1	211715982	211716244	NEK2	1.37	262
chr1	211735705	211736082	NEK2	1.37	377
chr1	212088381	212088746	VASH2	2.62	365
chr1	212450462	212450966	VASH2	2.62	504
chr1	212456006	212456240	VASH2	2.62	234
chr1	212507506	212507735	VASH2	2.62	229
chr1	212513092	212513451	VASH2	2.62	359
chr1	212513968	212514256	VASH2	2.62	288
chr1	212520786	212521081	VASH2	2.62	295
chr1	212636683	212636992	VASH2	2.62	309
chr1	212667610	212668127	VASH2	2.62	517
chr1	212924802	212925278	VASH2	2.62	476
chr1	212928845	212929164	VASH2	2.62	319
chr1	212958148	212958597	VASH2	2.62	449
chr1	212968505	212969047	VASH2	2.62	542
chr1	212981033	212981506	VASH2	2.62	473
chr1	213045772	213046170	VASH2	2.62	398
chr1	213369473	213369800	SMYD2	1.33	327
chr1	213725265	213725480	SMYD2	1.33	215
chr1	213914482	213914818	SMYD2	1.33	336
chr1	213997042	213997470	SMYD2	1.33	428
chr1	214050629	214050950	SMYD2	1.33	321
chr1	214051798	214052086	SMYD2	1.33	288
chr1	214076731	214077065	SMYD2	1.33	334
chr1	214136112	214136383	SMYD2	1.33	271
chr1	214205254	214205504	SMYD2	1.33	250
chr1	214446936	214447149	SMYD2	1.33	213
chr1	214670264	214670548	SMYD2	1.33	284
chr1	216183083	216183370	KCTD3	0.80	287
chr1	216815472	216815936	GPATCH2	0.84	464
chr1	218336278	218336723	LYPLAL1	0.71	445
chr1	218361808	218362099	LYPLAL1	0.71	291
chr1	218366679	218366912	LYPLAL1	0.71	233
chr1	218384517	218384831	LYPLAL1	0.71	314
chr1	218394570	218394783	LYPLAL1	0.71	213
chr1	218401872	218402139	LYPLAL1	0.71	267
chr1	218402700	218402937	LYPLAL1	0.71	237
chr1	218426382	218426601	LYPLAL1	0.71	219
chr1	218459906	218460218	LYPLAL1	0.71	312
chr1	218467343	218467621	LYPLAL1	0.71	278
chr1	218480216	218480429	LYPLAL1	0.71	213
chr1	218571575	218571857	LYPLAL1	0.71	282
chr1	218674525	218674797	LYPLAL1	0.71	272
chr1	218778587	218779021	LYPLAL1	0.71	434
chr1	219049542	219049851	LYPLAL1	0.71	309
chr1	219427961	219428257	IARS2	1.80	296
chr1	219576954	219577374	IARS2	1.80	420
chr1	219659785	219660056	IARS2	1.80	271
chr1	219713998	219714402	IARS2	1.80	404
chr1	220164195	220164412	IARS2	1.80	217
chr1	220818822	220819133	RAB3GAP2	0.62	311
chr1	220843234	220843877	RAB3GAP2	0.62	643
chr1	221274460	221274713	HLX	0.16	253
chr1	221286450	221286753	HLX	0.16	303
chr1	221328043	221328351	.	.	308
chr1	221440019	221440350	DUSP10	0.47	331
chr1	221458463	221458812	DUSP10	0.47	349
chr1	221612237	221612495	DUSP10	0.47	258
chr1	221669561	221669851	DUSP10	0.47	290
chr1	221676316	221676759	DUSP10	0.47	443
chr1	221708042	221708359	DUSP10	0.47	317
chr1	221709019	221709430	DUSP10	0.47	411
chr1	221718346	221718935	DUSP10	0.47	589
chr1	221987769	221988246	DUSP10	0.47	477
chr1	222043499	222043908	DUSP10	0.47	409
chr1	222310848	222311096	AIDA	2.79	248
chr1	222761176	222761571	AIDA	2.79	395
chr1	222773133	222773361	AIDA	2.79	228
chr1	222926756	222926969	AIDA	2.79	213
chr1	222928245	222928508	AIDA	2.79	263
chr1	223022625	223023446	AIDA	2.79	821
chr1	223189975	223190339	SUSD4	0.02	364
chr1	223207737	223208015	SUSD4	0.02	278
chr1	223350446	223350724	SUSD4	0.02	278
chr1	223455516	223455775	SUSD4	0.02	259
chr1	223730606	223730871	CAPN2	2.64	265
chr1	223737399	223737658	CAPN2	2.64	259
chr1	223764944	223765455	CAPN2	2.64	511
chr1	224503494	224503780	DEGS1	2.49	286
chr1	224528954	224529262	DNAH14	0.95	308
chr1	225146552	225146837	DNAH14	0.95	285
chr1	225477883	225478156	SRP9	18.66	273
chr1	225508658	225508927	SRP9	18.66	269
chr1	225533289	225533537	SRP9	18.66	248
chr1	225618077	225618311	SRP9	18.66	234
chr1	225696040	225696437	SRP9	18.66	397
chr1	225697508	225697726	SRP9	18.66	218
chr1	225699504	225699736	SRP9	18.66	232
chr1	225700235	225700711	SRP9	18.66	476
chr1	225766990	225767452	SRP9	18.66	462
chr1	225767566	225768011	SRP9	18.66	445
chr1	226044525	226044991	SRP9	18.66	466
chr1	226128718	226128970	PARP1	3.89	252
chr1	226272395	226272959	PARP1	3.89	564
chr1	226397248	226397609	PARP1	3.89	361
chr1	226482129	226482478	PARP1	3.89	349
chr1	226627231	226627652	PARP1	3.89	421
chr1	226654127	226654376	PARP1	3.89	249
chr1	226662940	226663245	PARP1	3.89	305
chr1	226664493	226664934	PARP1	3.89	441
chr1	226680199	226680519	PARP1	3.89	320
chr1	226706650	226707008	PARP1	3.89	358
chr1	226723696	226723981	PARP1	3.89	285
chr1	226784131	226784592	PARP1	3.89	461
chr1	227447660	227447929	SNAP47	1.85	269
chr1	227759415	227759833	SNAP47	1.85	418
chr1	227776502	227776823	SNAP47	1.85	321
chr1	227793928	227794249	SNAP47	1.85	321
chr1	227895974	227896324	SNAP47	1.85	350
chr1	227914413	227914636	SNAP47	1.85	223
chr1	228875808	228876036	NUP133	1.54	228
chr1	228903136	228903390	NUP133	1.54	254
chr1	229148218	229148568	NUP133	1.54	350
chr1	229370684	229370949	NUP133	1.54	265
chr1	229410736	229411106	NUP133	1.54	370
chr1	229694369	229694656	GALNT2	1.70	287
chr1	229699932	229700169	GALNT2	1.70	237
chr1	229940760	229941021	GALNT2	1.70	261
chr1	230084585	230085008	GALNT2	1.70	423
chr1	230320769	230321189	GALNT2	1.70	420
chr1	230336168	230336472	GALNT2	1.70	304
chr1	230360021	230360351	GALNT2	1.70	330
chr1	230375713	230376021	GALNT2	1.70	308
chr1	230501950	230502280	GALNT2	1.70	330
chr1	230503807	230504100	GALNT2	1.70	293
chr1	230517847	230518167	GALNT2	1.70	320
chr1	230611492	230611807	GNPAT	2.03	315
chr1	230633481	230633925	GNPAT	2.03	444
